# Input file:  csum.d.00800.Z171479742.X71418029220.a187982123230.o0.27.s
#
# Model M/Msun age (Gyr)    R (cm)   Teff (K)  L/Lsun      Xc           qc
#
    1   0.800  0.00000   5.03261e+10  4810.9    0.251  7.14180e-01  0.0000e+00
    2   0.800  0.00063   5.03263e+10  4810.9    0.251  7.14152e-01  0.0000e+00
    3   0.800  0.02308   5.03321e+10  4811.0    0.251  7.13395e-01  0.0000e+00
    4   0.800  0.06798   5.03514e+10  4811.8    0.252  7.11849e-01  0.0000e+00
    5   0.800  0.15779   5.03830e+10  4813.3    0.252  7.08784e-01  0.0000e+00
    6   0.800  0.28351   5.04312e+10  4815.3    0.253  7.04464e-01  0.0000e+00
    7   0.800  0.45952   5.04962e+10  4818.3    0.255  6.98431e-01  0.0000e+00
    8   0.800  0.70593   5.05904e+10  4822.3    0.256  6.89940e-01  0.0000e+00
    9   0.800  1.05091   5.07218e+10  4828.2    0.259  6.78044e-01  0.0000e+00
   10   0.800  1.53389   5.09107e+10  4836.5    0.263  6.61295e-01  0.0000e+00
   11   0.800  2.08284   5.11293e+10  4846.1    0.267  6.42191e-01  0.0000e+00
   12   0.800  2.61583   5.13481e+10  4855.6    0.272  6.23536e-01  0.0000e+00
   13   0.800  3.13273   5.15648e+10  4865.1    0.276  6.05386e-01  0.0000e+00
   14   0.800  3.63484   5.17818e+10  4874.4    0.280  5.87676e-01  0.0000e+00
   15   0.800  4.12233   5.19973e+10  4883.6    0.285  5.70441e-01  0.0000e+00
   16   0.800  4.59630   5.22130e+10  4892.7    0.289  5.53623e-01  0.0000e+00
   17   0.800  5.05691   5.24279e+10  4901.8    0.294  5.37253e-01  0.0000e+00
   18   0.800  5.50506   5.26429e+10  4910.6    0.299  5.21280e-01  0.0000e+00
   19   0.800  5.94093   5.28575e+10  4919.5    0.303  5.05729e-01  0.0000e+00
   20   0.800  6.36530   5.30720e+10  4928.1    0.308  4.90557e-01  0.0000e+00
   21   0.800  6.77832   5.32864e+10  4936.7    0.312  4.75783e-01  0.0000e+00
   22   0.800  7.18067   5.35008e+10  4945.1    0.317  4.61370e-01  0.0000e+00
   23   0.800  7.57252   5.37155e+10  4953.5    0.322  4.47333e-01  0.0000e+00
   24   0.800  7.95443   5.39300e+10  4961.7    0.327  4.33640e-01  0.0000e+00
   25   0.800  8.32658   5.41451e+10  4969.9    0.331  4.20301e-01  0.0000e+00
   26   0.800  8.68943   5.43600e+10  4977.8    0.336  4.07289e-01  0.0000e+00
   27   0.800  9.04316   5.45757e+10  4985.7    0.341  3.94613e-01  0.0000e+00
   28   0.800  9.38819   5.47908e+10  4993.3    0.346  3.82249e-01  0.0000e+00
   29   0.800  9.72467   5.50073e+10  5001.0    0.351  3.70201e-01  0.0000e+00
   30   0.800 10.05300   5.52230e+10  5008.4    0.356  3.58451e-01  0.0000e+00
   31   0.800 10.37320   5.54402e+10  5015.8    0.360  3.47001e-01  0.0000e+00
   32   0.800 10.68580   5.56566e+10  5022.9    0.365  3.35834e-01  0.0000e+00
   33   0.800 10.99080   5.58747e+10  5030.1    0.370  3.24951e-01  0.0000e+00
   34   0.800 11.28850   5.60919e+10  5036.9    0.375  3.14338e-01  0.0000e+00
   35   0.800 11.57920   5.63104e+10  5043.8    0.380  3.03995e-01  0.0000e+00
   36   0.800 11.86300   5.65282e+10  5050.4    0.385  2.93909e-01  0.0000e+00
   37   0.800 12.14010   5.67480e+10  5057.0    0.390  2.84080e-01  0.0000e+00
   38   0.800 12.41080   5.69664e+10  5063.4    0.395  2.74496e-01  0.0000e+00
   39   0.800 12.67540   5.71871e+10  5069.7    0.400  2.65157e-01  0.0000e+00
   40   0.800 12.93390   5.74065e+10  5075.8    0.405  2.56051e-01  0.0000e+00
   41   0.800 13.18670   5.76284e+10  5081.9    0.410  2.47178e-01  0.0000e+00
   42   0.800 13.43400   5.78489e+10  5087.8    0.415  2.38529e-01  0.0000e+00
   43   0.800 13.56700   5.79714e+10  5091.0    0.418  2.33891e-01  0.0000e+00
   44   0.800 13.70000   5.80935e+10  5094.1    0.421  2.29263e-01  0.0000e+00
