# Input file:  csum.d.00800.Z171479742.X71418029220.a187982123230.o0.27.s
#
# Model M/Msun age (Gyr)    R (cm)   Teff (K)  L/Lsun      Xc           qc
#
    1   0.800  0.00000   5.03524e+10  4807.8    0.251  7.14180e-01  0.0000e+00
    2   0.800  0.00063   5.03525e+10  4807.8    0.251  7.14152e-01  0.0000e+00
    3   0.800  0.02308   5.03583e+10  4807.9    0.251  7.13396e-01  0.0000e+00
    4   0.800  0.06799   5.03775e+10  4808.7    0.251  7.11853e-01  0.0000e+00
    5   0.800  0.15779   5.04091e+10  4810.1    0.252  7.08791e-01  0.0000e+00
    6   0.800  0.28351   5.04573e+10  4812.2    0.253  7.04478e-01  0.0000e+00
    7   0.800  0.45953   5.05222e+10  4815.1    0.254  6.98452e-01  0.0000e+00
    8   0.800  0.70595   5.06160e+10  4819.2    0.256  6.89974e-01  0.0000e+00
    9   0.800  1.05093   5.07472e+10  4825.0    0.259  6.78094e-01  0.0000e+00
   10   0.800  1.53392   5.09358e+10  4833.3    0.262  6.61369e-01  0.0000e+00
   11   0.800  2.08372   5.11542e+10  4842.9    0.267  6.42264e-01  0.0000e+00
   12   0.800  2.61754   5.13728e+10  4852.4    0.271  6.23607e-01  0.0000e+00
   13   0.800  3.13527   5.15896e+10  4861.9    0.276  6.05456e-01  0.0000e+00
   14   0.800  3.63818   5.18064e+10  4871.2    0.280  5.87745e-01  0.0000e+00
   15   0.800  4.12647   5.20219e+10  4880.5    0.284  5.70508e-01  0.0000e+00
   16   0.800  4.60124   5.22376e+10  4889.6    0.289  5.53689e-01  0.0000e+00
   17   0.800  5.06263   5.24523e+10  4898.6    0.294  5.37318e-01  0.0000e+00
   18   0.800  5.51156   5.26673e+10  4907.5    0.298  5.21344e-01  0.0000e+00
   19   0.800  5.94820   5.28814e+10  4916.4    0.303  5.05792e-01  0.0000e+00
   20   0.800  6.37333   5.30959e+10  4925.0    0.307  4.90619e-01  0.0000e+00
   21   0.800  6.78711   5.33104e+10  4933.6    0.312  4.75844e-01  0.0000e+00
   22   0.800  7.19022   5.35246e+10  4942.0    0.317  4.61430e-01  0.0000e+00
   23   0.800  7.58282   5.37393e+10  4950.4    0.321  4.47392e-01  0.0000e+00
   24   0.800  7.96548   5.39538e+10  4958.6    0.326  4.33697e-01  0.0000e+00
   25   0.800  8.33837   5.41690e+10  4966.8    0.331  4.20358e-01  0.0000e+00
   26   0.800  8.70197   5.43837e+10  4974.7    0.336  4.07345e-01  0.0000e+00
   27   0.800  9.05644   5.45995e+10  4982.6    0.340  3.94669e-01  0.0000e+00
   28   0.800  9.40221   5.48147e+10  4990.3    0.345  3.82303e-01  0.0000e+00
   29   0.800  9.73943   5.50311e+10  4998.0    0.350  3.70255e-01  0.0000e+00
   30   0.800 10.06850   5.52468e+10  5005.4    0.355  3.58504e-01  0.0000e+00
   31   0.800 10.38950   5.54641e+10  5012.8    0.360  3.47053e-01  0.0000e+00
   32   0.800 10.70280   5.56803e+10  5020.0    0.365  3.35885e-01  0.0000e+00
   33   0.800 11.00850   5.58984e+10  5027.1    0.370  3.25002e-01  0.0000e+00
   34   0.800 11.30700   5.61155e+10  5034.1    0.375  3.14388e-01  0.0000e+00
   35   0.800 11.59830   5.63346e+10  5040.9    0.380  3.04044e-01  0.0000e+00
   36   0.800 11.88290   5.65523e+10  5047.6    0.385  2.93958e-01  0.0000e+00
   37   0.800 12.16070   5.67724e+10  5054.2    0.390  2.84127e-01  0.0000e+00
   38   0.800 12.43220   5.69911e+10  5060.6    0.395  2.74543e-01  0.0000e+00
   39   0.800 12.69740   5.72120e+10  5066.9    0.400  2.65202e-01  0.0000e+00
   40   0.800 12.95660   5.74315e+10  5073.1    0.405  2.56096e-01  0.0000e+00
   41   0.800 13.21000   5.76535e+10  5079.2    0.410  2.47222e-01  0.0000e+00
   42   0.800 13.45500   5.78716e+10  5085.0    0.415  2.38674e-01  0.0000e+00
   43   0.800 13.70000   5.80971e+10  5090.9    0.420  2.30163e-01  0.0000e+00
