x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385636775102505e+00	1.989000000396669094e+33	5.346023074165432739e+11	3.236555526646035767e+11	2.739344021999999823e-01	6.962582979000000000e+10	8.661197981000000388e-11	4.876336674000000130e+03	9.952346600999999282e+03	3.074980953999999725e-08	7.432114868000000429e-01	3.845708912000000030e+33	5.505671306999999903e-02	0.000000000000000000e+00	1.651763126000000081e+00	3.934128064999999896e-01	1.004061969999999970e+00	1.694365420000000000e+08	8.917184108000000275e-01	2.282614794000000074e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.683992987000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000376694834978819e+00	1.989000000393914476e+33	5.346971478041138306e+11	3.237811327031691895e+11	2.739344021999999823e-01	6.962520744000000000e+10	8.601052302999999929e-11	4.878329869000000144e+03	1.049060495000000083e+04	3.240029727000000157e-08	7.432114868000000429e-01	3.845708912000000030e+33	5.762889154999999847e-02	0.000000000000000000e+00	1.651415397000000063e+00	3.932466257000000187e-01	1.004177233000000058e+00	1.695239956999999881e+08	8.917184108000000275e-01	2.276594551000000138e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.621757316000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000367692118110829e+00	1.989000000390992108e+33	5.348119035308256836e+11	3.239210421190490112e+11	2.739344021999999823e-01	6.962458086000000000e+10	8.537239439000000437e-11	4.880540855000000192e+03	1.106168454000000020e+04	3.414932375999999825e-08	7.432114868000000429e-01	3.845708912000000030e+33	6.033848756000000091e-02	0.000000000000000000e+00	1.651056381000000073e+00	3.930742876000000163e-01	1.004299806999999989e+00	1.696153693000000119e+08	8.917184108000000275e-01	2.269983842000000095e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.559099571000000089e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000358633365946881e+00	1.989000000387892191e+33	5.349450465737704468e+11	3.240768696502413330e+11	2.739344021999999823e-01	6.962395038000000000e+10	8.469554181999999355e-11	4.882993086000000403e+03	1.166742192000000068e+04	3.600201992999999961e-08	7.432114868000000429e-01	3.845708912000000030e+33	6.319179629000000464e-02	0.000000000000000000e+00	1.650673333000000076e+00	3.928908812999999944e-01	1.004430675000000051e+00	1.697129579000000060e+08	8.917184108000000275e-01	2.262697655999999824e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.496051330000000075e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000349522601533980e+00	1.989000000384604923e+33	5.350989796008255005e+11	3.242503358997351685e+11	2.739344021999999823e-01	6.962331628000000000e+10	8.397779161999999480e-11	4.885712461000000076e+03	1.230976247999999941e+04	3.796376169000000196e-08	7.432114868000000429e-01	3.845708912000000030e+33	6.619549031999999444e-02	0.000000000000000000e+00	1.650264997000000067e+00	3.926959542999999830e-01	1.004569851999999930e+00	1.698169776999999881e+08	8.917184108000000275e-01	2.254670070000000123e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.432641023999999836e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000340363416877931e+00	1.989000000381119930e+33	5.352763404556921387e+11	3.244433408304507446e+11	2.739344021999999823e-01	6.962267881000000000e+10	8.321684273999999974e-11	4.888727563999999802e+03	1.299076562999999987e+04	4.004016724999999776e-08	7.432114868000000429e-01	3.845708912000000030e+33	6.935680906999999729e-02	0.000000000000000000e+00	1.649829948999999907e+00	3.924890173999999732e-01	1.004717292000000040e+00	1.699276525000000000e+08	8.917184108000000275e-01	2.245829025999999885e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.368894189000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000331159116624624e+00	1.989000000377425969e+33	5.354802625388449097e+11	3.246579816654235229e+11	2.739344021999999823e-01	6.962203820000000000e+10	8.241026186000000345e-11	4.892069921000000249e+03	1.371260916999999972e+04	4.223709239999999930e-08	7.432114868000000429e-01	3.845708912000000030e+33	7.268360031999999971e-02	0.000000000000000000e+00	1.649367312000000085e+00	3.922698131999999838e-01	1.004872844999999959e+00	1.700450915000000000e+08	8.917184108000000275e-01	2.236097411000000193e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.304833773000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000321912861739326e+00	1.989000000373511224e+33	5.357231589476168213e+11	3.248965616990178223e+11	2.739344021999999823e-01	6.962139467000000000e+10	8.155547773999999635e-11	4.895774271999999655e+03	1.447759434999999939e+04	4.456062653999999886e-08	7.432114868000000429e-01	3.845708912000000030e+33	7.618424025999999405e-02	0.000000000000000000e+00	1.648903749999999890e+00	3.920485729000000030e-01	1.005034034999999992e+00	1.701644631999999881e+08	8.917184108000000275e-01	2.225448480999999902e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.240480360000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000312627094786411e+00	1.989000000369363301e+33	5.360036727685668335e+11	3.251616326868153687e+11	2.739344021999999823e-01	6.962074839000000000e+10	8.064977485000000479e-11	4.899878872000000229e+03	1.528815156999999999e+04	4.701708329999999851e-08	7.432114868000000429e-01	3.845708912000000030e+33	7.986767095999999788e-02	0.000000000000000000e+00	1.648422258000000085e+00	3.918189535000000112e-01	1.005201864000000000e+00	1.702887028000000119e+08	8.917184108000000275e-01	2.213758636999999908e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.175852310999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000303304114649627e+00	1.989000000364968941e+33	5.363265088047206421e+11	3.254559993335906982e+11	2.739344021999999823e-01	6.962009952000000000e+10	7.969028685999999393e-11	4.904425801999999749e+03	1.614684621999999945e+04	4.961299301000000154e-08	7.432114868000000429e-01	3.845708912000000030e+33	8.374345303999999879e-02	0.000000000000000000e+00	1.647923252000000005e+00	3.915812728999999992e-01	1.005375823000000057e+00	1.704176085999999940e+08	8.917184108000000275e-01	2.200933274999999867e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.110965905000000075e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000293946220213170e+00	1.989000000360314596e+33	5.366968458803260498e+11	3.257827461511339722e+11	2.739344021999999823e-01	6.961944822000000000e+10	7.867399011999999709e-11	4.909461309000000256e+03	1.705638450000000012e+04	5.235508848000000170e-08	7.432114868000000429e-01	3.845708912000000030e+33	8.782181702999999895e-02	0.000000000000000000e+00	1.647407212999999926e+00	3.913359122999999773e-01	1.005555288000000047e+00	1.705509339000000060e+08	8.917184108000000275e-01	2.186870751999999811e+03	0.000000000000000000e+00	1.714588900000000096e-02	-2.045835460000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000284554991959451e+00	1.989000000355385281e+33	5.371203628211713867e+11	3.261452613575153809e+11	2.739344021999999823e-01	6.961879460000000000e+10	7.759769712000000015e-11	4.915036157999999887e+03	1.801961930999999822e+04	5.525028705000000142e-08	7.432114868000000429e-01	3.845708912000000030e+33	9.211371758000000409e-02	0.000000000000000000e+00	1.646874648999999913e+00	3.910833074999999770e-01	1.005739517999999943e+00	1.706883894000000060e+08	8.917184108000000275e-01	2.171462207999999919e+03	0.000000000000000000e+00	1.714588900000000096e-02	-1.980473448000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000275132010371326e+00	1.989000000350166005e+33	5.376088705350531616e+11	3.265472372420592651e+11	2.739344021999999823e-01	6.961813877000000000e+10	7.645804986000000337e-11	4.921206000999999560e+03	1.903955613000000085e+04	5.830567207000000129e-08	7.432114868000000429e-01	3.845708912000000030e+33	9.663089463000000545e-02	0.000000000000000000e+00	1.646343343999999931e+00	3.908304723000000092e-01	1.005926273000000037e+00	1.708265560000000000e+08	8.917184108000000275e-01	2.154627102999999806e+03	0.000000000000000000e+00	1.714588900000000096e-02	-1.914890592000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
1.000265678568571071e+00	1.989000000344640052e+33	5.381698807424900513e+11	3.269927513142531738e+11	2.739344021999999823e-01	6.961748082000000000e+10	7.525151322000000557e-11	4.928031769999999597e+03	2.011935901999999987e+04	6.152845572000000443e-08	7.432114868000000429e-01	3.845708912000000030e+33	1.013859143000000046e-01	0.000000000000000000e+00	1.645815934999999897e+00	3.905787057999999812e-01	1.006114356000000098e+00	1.709646831999999881e+08	8.917184108000000275e-01	2.136246238000000176e+03	0.000000000000000000e+00	1.714588900000000096e-02	-1.849095939000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006948730000000312e-03	8.836476814000000443e-03
