x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385680729565241e+00	1.989000000396615771e+33	5.346778610064808350e+11	3.237006379209156494e+11	2.738513102000000310e-01	6.962583496000000000e+10	8.660029280000000439e-11	4.876631207000000359e+03	9.951580616999999620e+03	3.074316035000000006e-08	7.432965409999999773e-01	3.846638358999999906e+33	5.506094752000000037e-02	0.000000000000000000e+00	1.651766472999999902e+00	3.934146062000000166e-01	1.004060163999999977e+00	1.694488006999999881e+08	8.917632769000000126e-01	2.282303237000000081e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.684299594999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000376737496590396e+00	1.989000000393861442e+33	5.347728348160704346e+11	3.238262370061682129e+11	2.738513102000000310e-01	6.962521252000000000e+10	8.599888255999999630e-11	4.878624523000000409e+03	1.048979725999999937e+04	3.239329016999999964e-08	7.432965409999999773e-01	3.846638358999999906e+33	5.763338333999999674e-02	0.000000000000000000e+00	1.651419106000000081e+00	3.932485973000000024e-01	1.004175299999999993e+00	1.695361655999999940e+08	8.917632769000000126e-01	2.276284510999999839e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.622055282000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000367733630553646e+00	1.989000000390939074e+33	5.348877626546607666e+11	3.239661675442894897e+11	2.738513102000000310e-01	6.962458586000000000e+10	8.536080398000000248e-11	4.880835642000000007e+03	1.106083199000000059e+04	3.414193547999999690e-08	7.432965409999999773e-01	3.846638358999999906e+33	6.034325679000000081e-02	0.000000000000000000e+00	1.651060562000000065e+00	3.930764739000000008e-01	1.004297736999999913e+00	1.696274303000000119e+08	8.917632769000000126e-01	2.269675623999999971e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.559388900000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000358673585542091e+00	1.989000000387839156e+33	5.350210902900750732e+11	3.241220191949071045e+11	2.738513102000000310e-01	6.962395529000000000e+10	8.468400525999999528e-11	4.883288021000000299e+03	1.166652110999999968e+04	3.599422569000000055e-08	7.432965409999999773e-01	3.846638358999999906e+33	6.319686379000000187e-02	0.000000000000000000e+00	1.650678011999999972e+00	3.928932916000000275e-01	1.004428467000000103e+00	1.697249069000000060e+08	8.917632769000000126e-01	2.262391392999999880e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.496332030999999866e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000349561528283138e+00	1.989000000384552465e+33	5.351752140589818726e+11	3.242955120755410767e+11	2.738513102000000310e-01	6.962332110000000000e+10	8.396631300999999929e-11	4.886007560000000012e+03	1.230880974000000060e+04	3.795553525000000078e-08	7.432965409999999773e-01	3.846638358999999906e+33	6.620087741999999831e-02	0.000000000000000000e+00	1.650270182999999946e+00	3.926985932000000012e-01	1.004567502000000001e+00	1.698288121999999881e+08	8.917632769000000126e-01	2.254365874000000076e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.432913110999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000340401194462769e+00	1.989000000381068048e+33	5.353527726750579834e+11	3.244885466928596191e+11	2.738513102000000310e-01	6.962268355000000000e+10	8.320542647999999661e-11	4.889022845999999845e+03	1.298975703000000067e+04	4.003148081000000215e-08	7.432965409999999773e-01	3.846638358999999906e+33	6.936253596999999993e-02	0.000000000000000000e+00	1.649835651000000070e+00	3.924918886000000051e-01	1.004714797999999965e+00	1.699393708000000119e+08	8.917632769000000126e-01	2.245527016000000003e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.369157678000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000331195745046697e+00	1.989000000377374088e+33	5.355568682181707153e+11	3.247032203748620605e+11	2.738513102000000310e-01	6.962204286000000000e+10	8.239891262999999927e-11	4.892365404000000126e+03	1.371154049999999916e+04	4.222791657000000137e-08	7.432965409999999773e-01	3.846638358999999906e+33	7.268968749000000173e-02	0.000000000000000000e+00	1.649373441999999912e+00	3.922728831999999777e-01	1.004870211999999929e+00	1.700567090999999940e+08	8.917632769000000126e-01	2.235797515000000203e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.305088680999999866e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000321948197319566e+00	1.989000000373459631e+33	5.357999669348558960e+11	3.249418365962362061e+11	2.738513102000000310e-01	6.962139924000000000e+10	8.154420054999999368e-11	4.896069978999999876e+03	1.447646112999999968e+04	4.455093034999999983e-08	7.432965409999999773e-01	3.846638358999999906e+33	7.619070860000000389e-02	0.000000000000000000e+00	1.648910378999999926e+00	3.920518704000000021e-01	1.005031253999999930e+00	1.701759663000000119e+08	8.917632769000000126e-01	2.225150967000000037e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.240726700000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000312661137525927e+00	1.989000000369312284e+33	5.360806901157376709e+11	3.252069475148933716e+11	2.738513102000000310e-01	6.962075287000000000e+10	8.063857502000000284e-11	4.900174826999999823e+03	1.528694902999999977e+04	4.700683410000000037e-08	7.432965409999999773e-01	3.846638358999999906e+33	7.987454161000000219e-02	0.000000000000000000e+00	1.648429389999999994e+00	3.918224799999999730e-01	1.005198934000000044e+00	1.703000904000000060e+08	8.917632769000000126e-01	2.213463644999999815e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.176090096999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
1.000303337008229931e+00	1.989000000364918212e+33	5.364037425670951538e+11	3.255013583840872192e+11	2.738513102000000310e-01	6.962010392000000000e+10	7.967917002999999465e-11	4.904722031999999672e+03	1.614556929999999920e+04	4.960215643999999931e-08	7.432965409999999773e-01	3.846638358999999906e+33	8.375074723000000554e-02	0.000000000000000000e+00	1.647930888000000094e+00	3.915850287000000041e-01	1.005372740999999959e+00	1.704288804000000060e+08	8.917632769000000126e-01	2.200640953999999965e+03	0.000000000000000000e+00	1.714785120000000135e-02	-2.111195146999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007407291000000295e-03	8.837488072999999389e-03
