x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385665767042465e+00	1.989000000396644882e+33	5.346411939048800049e+11	3.236792402830265503e+11	2.738491717000000047e-01	6.962581155000000000e+10	8.660664024000000310e-11	4.876300392000000102e+03	9.951686299999999392e+03	3.074551920999999993e-08	7.432987300000000186e-01	3.845592217999999821e+33	5.506039816999999670e-02	0.000000000000000000e+00	1.651762385000000055e+00	3.934124446999999747e-01	1.004062277999999919e+00	1.694503804000000060e+08	8.917644315999999627e-01	2.282446907000000010e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.684194441000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000376723105915522e+00	1.989000000393890265e+33	5.347360079701342163e+11	3.238048294263332520e+11	2.738491717000000047e-01	6.962518915000000000e+10	8.600522398999999832e-11	4.878293571999999585e+03	1.048990900999999940e+04	3.239577688999999957e-08	7.432987300000000186e-01	3.845592217999999821e+33	5.763273438000000165e-02	0.000000000000000000e+00	1.651414554000000035e+00	3.932462206999999821e-01	1.004177560000000025e+00	1.695378630999999940e+08	8.917644315999999627e-01	2.276426902000000155e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.621954244999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000367719811707135e+00	1.989000000390968185e+33	5.348507539426267700e+11	3.239447485573912964e+11	2.738491717000000047e-01	6.962456253000000000e+10	8.536713819000000099e-11	4.880504541999999674e+03	1.106095091999999931e+04	3.414456005000000189e-08	7.432987300000000186e-01	3.845592217999999821e+33	6.034249601999999713e-02	0.000000000000000000e+00	1.651055485000000100e+00	3.930738583000000230e-01	1.004300149999999947e+00	1.696292570999999940e+08	8.917644315999999627e-01	2.269816584000000148e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.559291928000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000358660338506178e+00	1.989000000387868267e+33	5.349838895744458618e+11	3.241005870018505859e+11	2.738491717000000047e-01	6.962393200000000000e+10	8.469033088999999465e-11	4.882956753999999819e+03	1.166664848999999958e+04	3.599699895000000016e-08	7.432987300000000186e-01	3.845592217999999821e+33	6.319597860999999484e-02	0.000000000000000000e+00	1.650672386999999963e+00	3.928904282999999831e-01	1.004431032999999918e+00	1.697268664000000060e+08	8.917644315999999627e-01	2.262530842000000121e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.496239073000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000349548853040949e+00	1.989000000384581577e+33	5.351378179563229980e+11	3.242740656399380493e+11	2.738491717000000047e-01	6.962329785000000000e+10	8.397262851999999670e-11	4.885676108999999997e+03	1.230894700000000012e+04	3.795846879000000053e-08	7.432987300000000186e-01	3.845592217999999821e+33	6.619985500000000189e-02	0.000000000000000000e+00	1.650264004000000062e+00	3.926954791999999750e-01	1.004570224999999928e+00	1.698309066999999881e+08	8.917644315999999627e-01	2.254503764999999930e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.432824112000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000340388947318582e+00	1.989000000381096583e+33	5.353151770567738647e+11	3.244670839441396484e+11	2.738491717000000047e-01	6.962266033000000000e+10	8.321173014999999493e-11	4.888691189999999551e+03	1.298990573000000040e+04	4.003458709000000171e-08	7.432987300000000186e-01	3.845592217999999821e+33	6.936136450999999536e-02	0.000000000000000000e+00	1.649828915000000062e+00	3.924885222000000229e-01	1.004717679999999946e+00	1.699416018000000119e+08	8.917644315999999627e-01	2.245663305000000037e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.369072585000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000331184069666035e+00	1.989000000377402623e+33	5.355190825879931641e+11	3.246817400422665405e+11	2.738491717000000047e-01	6.962201968000000000e+10	8.240520260000000584e-11	4.892033521999999721e+03	1.371170238000000063e+04	4.223120886999999703e-08	7.432987300000000186e-01	3.845592217999999821e+33	7.268835536999999902e-02	0.000000000000000000e+00	1.649366184000000013e+00	3.922692771999999883e-01	1.004873254000000049e+00	1.700590713000000119e+08	8.917644315999999627e-01	2.235932229999999890e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.305007442999999970e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000321937093689106e+00	1.989000000373488454e+33	5.357619755128258667e+11	3.249203368256675415e+11	2.738491717000000047e-01	6.962137610000000000e+10	8.155047477999999569e-11	4.895737844999999652e+03	1.447663805999999931e+04	4.455442279000000073e-08	7.432987300000000186e-01	3.845592217999999821e+33	7.618920429999999355e-02	0.000000000000000000e+00	1.648902561000000100e+00	3.920480090999999834e-01	1.005034460999999935e+00	1.701784678000000119e+08	8.917644315999999627e-01	2.225283981000000040e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.240649267999999970e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000312650605633014e+00	1.989000000369340819e+33	5.360424901998410645e+11	3.251854267190335083e+11	2.738491717000000047e-01	6.962072977000000000e+10	8.064483131000000548e-11	4.899842413999999735e+03	1.528714305000000058e+04	4.701054165999999838e-08	7.432987300000000186e-01	3.845592217999999821e+33	7.987285399000000619e-02	0.000000000000000000e+00	1.648421012000000019e+00	3.918183633000000277e-01	1.005202308000000100e+00	1.703027320000000000e+08	8.917644315999999627e-01	2.213594905999999810e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.176016426000000164e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000303327048062574e+00	1.989000000364946459e+33	5.363653312781979370e+11	3.254798141236474609e+11	2.738491717000000047e-01	6.962008086000000000e+10	7.968540601000000205e-11	4.904389310999999907e+03	1.614578257999999914e+04	4.960609500000000146e-08	7.432987300000000186e-01	3.845592217999999821e+33	8.374886575999999916e-02	0.000000000000000000e+00	1.647921954000000078e+00	3.915806580000000259e-01	1.005376284000000009e+00	1.704316620000000000e+08	8.917644315999999627e-01	2.200770406999999977e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.111125196999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000293968288821667e+00	1.989000000360292403e+33	5.367356793699129639e+11	3.258065844428001099e+11	2.738491717000000047e-01	6.961942950000000000e+10	7.866917542000000623e-11	4.909424780999999712e+03	1.705526272999999856e+04	5.234781476000000114e-08	7.432987300000000186e-01	3.845592217999999821e+33	8.782747091999999756e-02	0.000000000000000000e+00	1.647405868999999967e+00	3.913352750999999907e-01	1.005555766999999934e+00	1.705650109000000060e+08	8.917644315999999627e-01	2.186708854999999858e+03	0.000000000000000000e+00	1.714790169999999905e-02	-2.045989900000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000284576483114307e+00	1.989000000355363663e+33	5.371592133756101074e+11	3.261691255418320923e+11	2.738491717000000047e-01	6.961877584000000000e+10	7.759295218000000562e-11	4.914999587000000247e+03	1.801843620999999985e+04	5.524261740000000088e-08	7.432987300000000186e-01	3.845592217999999821e+33	9.211962499999999665e-02	0.000000000000000000e+00	1.646873266999999919e+00	3.910826508999999951e-01	1.005740013999999904e+00	1.707024890000000000e+08	8.917644315999999627e-01	2.171301399999999830e+03	0.000000000000000000e+00	1.714790169999999905e-02	-1.980623010000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000275152780383259e+00	1.989000000350144676e+33	5.376477209159201050e+11	3.265711303861304932e+11	2.738491717000000047e-01	6.961811996000000000e+10	7.645337853999999899e-11	4.921169385000000148e+03	1.903830833999999959e+04	5.829758532999999998e-08	7.432987300000000186e-01	3.845592217999999821e+33	9.663706891999999937e-02	0.000000000000000000e+00	1.646341856000000048e+00	3.908297703999999984e-01	1.005926791999999903e+00	1.708406905999999940e+08	8.917644315999999627e-01	2.154467348000000129e+03	0.000000000000000000e+00	1.714790169999999905e-02	-1.915035251000000164e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000265698617430976e+00	1.989000000344619300e+33	5.382087526545347290e+11	3.270166765284519043e+11	2.738491717000000047e-01	6.961746196000000000e+10	7.524691954999999916e-11	4.927995103000000199e+03	2.011804299000000174e+04	6.151992982000000143e-08	7.432987300000000186e-01	3.845592217999999821e+33	1.013923699999999956e-01	0.000000000000000000e+00	1.645814391999999904e+00	3.905779779999999923e-01	1.006114893999999982e+00	1.709788436999999881e+08	8.917644315999999627e-01	2.136087758000000122e+03	0.000000000000000000e+00	1.714790169999999905e-02	-1.849235671999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
1.000256215143700000e+00	1.989000000338770529e+33	5.388484442754915161e+11	3.275102337612951050e+11	2.738491717000000047e-01	6.961680192000000000e+10	7.396985624999999704e-11	4.935543348000000151e+03	2.126096881999999823e+04	6.491696023000000326e-08	7.432987300000000186e-01	3.845592217999999821e+33	1.063989768000000030e-01	0.000000000000000000e+00	1.645287348999999955e+00	3.903263111999999979e-01	1.006303447999999934e+00	1.711172423000000119e+08	8.917644315999999627e-01	2.116024074999999812e+03	0.000000000000000000e+00	1.714790169999999905e-02	-1.783231689999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007419092999999974e-03	8.837514099000000345e-03
