x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385666061708090e+00	1.989000000396646035e+33	5.346409175552153320e+11	3.236790872821508789e+11	2.738483417999999503e-01	6.962586213000000000e+10	8.660688565999999549e-11	4.876294281999999839e+03	9.951674161000000822e+03	3.074549623999999707e-08	7.432995795000000294e-01	3.845578531000000221e+33	5.506038536999999927e-02	0.000000000000000000e+00	1.651762312000000010e+00	3.934124062000000088e-01	1.004062315999999955e+00	1.694505353000000119e+08	8.917648796999999572e-01	2.282446186000000125e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.684198398999999836e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000376723407075064e+00	1.989000000393891706e+33	5.347357285555133667e+11	3.238046763075195923e+11	2.738483417999999503e-01	6.962523973000000000e+10	8.600546838999999724e-11	4.878287459999999555e+03	1.048989622000000054e+04	3.239575270999999815e-08	7.432995795000000294e-01	3.845578531000000221e+33	5.763271957999999834e-02	0.000000000000000000e+00	1.651414471999999911e+00	3.932461781000000101e-01	1.004177601000000086e+00	1.695380201999999881e+08	8.917648796999999572e-01	2.276426166000000194e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.621958141000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000367720119404558e+00	1.989000000390969050e+33	5.348504713100874634e+11	3.239445952290607910e+11	2.738483417999999503e-01	6.962461311000000000e+10	8.536738148999999604e-11	4.880498427000000447e+03	1.106093744999999944e+04	3.414453463000000074e-08	7.432995795000000294e-01	3.845578531000000221e+33	6.034247898000000276e-02	0.000000000000000000e+00	1.651055393999999898e+00	3.930738114999999810e-01	1.004300192999999952e+00	1.696294165999999940e+08	8.917648796999999572e-01	2.269815831999999773e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.559295760999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000358660652782117e+00	1.989000000387869709e+33	5.349836035785142822e+11	3.241004335723815918e+11	2.738483417999999503e-01	6.962398258000000000e+10	8.469057301000000129e-11	4.882950635999999577e+03	1.166663431999999921e+04	3.599697227000000290e-08	7.432995795000000294e-01	3.845578531000000221e+33	6.319595911000000510e-02	0.000000000000000000e+00	1.650672286000000044e+00	3.928903771999999739e-01	1.004431078999999949e+00	1.697270283000000119e+08	8.917648796999999572e-01	2.262530072999999902e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.496242839999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000349549173933372e+00	1.989000000384582441e+33	5.351375287908869629e+11	3.242739122274954834e+11	2.738483417999999503e-01	6.962334843000000000e+10	8.397286936000000518e-11	4.885669987999999648e+03	1.230893210999999974e+04	3.795844082999999758e-08	7.432995795000000294e-01	3.845578531000000221e+33	6.619983278999999610e-02	0.000000000000000000e+00	1.650263892999999982e+00	3.926954236999999903e-01	1.004570272999999903e+00	1.698310710000000000e+08	8.917648796999999572e-01	2.254502981000000091e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.432827812000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000340389274862574e+00	1.989000000381098024e+33	5.353148848395097046e+11	3.244669304244442749e+11	2.738483417999999503e-01	6.962271091000000000e+10	8.321196962000000166e-11	4.888685064999999668e+03	1.298989009000000078e+04	4.003455783000000330e-08	7.432995795000000294e-01	3.845578531000000221e+33	6.936133936999999694e-02	0.000000000000000000e+00	1.649828794999999904e+00	3.924884624000000155e-01	1.004717732000000030e+00	1.699417685000000000e+08	8.917648796999999572e-01	2.245662506000000121e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.369076216000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000331184403894236e+00	1.989000000377404064e+33	5.355187867332700806e+11	3.246815862582740479e+11	2.738483417999999503e-01	6.962207026000000000e+10	8.240544060000000106e-11	4.892027391999999963e+03	1.371168596000000070e+04	4.223117829999999837e-08	7.432995795000000294e-01	3.845578531000000221e+33	7.268832705000000116e-02	0.000000000000000000e+00	1.649366053999999915e+00	3.922692128999999972e-01	1.004873308000000076e+00	1.700592405000000000e+08	8.917648796999999572e-01	2.235931416999999783e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.305011003000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000321937434632158e+00	1.989000000373489319e+33	5.357616763274542236e+11	3.249201829678520508e+11	2.738483417999999503e-01	6.962142668000000000e+10	8.155071118999999613e-11	4.895731711000000359e+03	1.447662083999999959e+04	4.455439088999999883e-08	7.432995795000000294e-01	3.845578531000000221e+33	7.618917258000000581e-02	0.000000000000000000e+00	1.648902421000000063e+00	3.920479403000000085e-01	1.005034517999999988e+00	1.701786395000000000e+08	8.917648796999999572e-01	2.225283152999999857e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.240652755999999866e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000312650953319560e+00	1.989000000369341684e+33	5.360421873830106812e+11	3.251852724112305298e+11	2.738483417999999503e-01	6.962078035000000000e+10	8.064506601000000202e-11	4.899836274999999659e+03	1.528712499000000025e+04	4.701050842999999986e-08	7.432995795000000294e-01	3.845578531000000221e+33	7.987281865999999730e-02	0.000000000000000000e+00	1.648420862999999903e+00	3.918182900000000135e-01	1.005202367999999957e+00	1.703029063000000119e+08	8.917648796999999572e-01	2.213594063000000006e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.176019839999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000303327258839303e+00	1.989000000364947900e+33	5.363650254536329346e+11	3.254796599456547241e+11	2.738483417999999503e-01	6.962013143000000000e+10	7.968563889000000465e-11	4.904383165999999619e+03	1.614576368000000002e+04	4.960606043000000153e-08	7.432995795000000294e-01	3.845578531000000221e+33	8.374882660000000645e-02	0.000000000000000000e+00	1.647921795000000023e+00	3.915805802999999807e-01	1.005376346999999893e+00	1.704318389000000060e+08	8.917648796999999572e-01	2.200769552000000203e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.111128535999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000293968650074472e+00	1.989000000360293844e+33	5.367353698176880493e+11	3.258064297652251587e+11	2.738483417999999503e-01	6.961948008000000000e+10	7.866940633000000026e-11	4.909418628999999783e+03	1.705524293000000034e+04	5.234777884000000160e-08	7.432995795000000294e-01	3.845578531000000221e+33	8.782742772000000364e-02	0.000000000000000000e+00	1.647405701000000056e+00	3.913351930999999784e-01	1.005555833000000066e+00	1.705651903000000119e+08	8.917648796999999572e-01	2.186707986999999775e+03	0.000000000000000000e+00	1.714792130000000053e-02	-2.045993162999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
1.000284576707507034e+00	1.989000000355364528e+33	5.371589003181933594e+11	3.261689707033602295e+11	2.738483417999999503e-01	6.961882641000000000e+10	7.759318099000000167e-11	4.914993429000000106e+03	1.801841549999999916e+04	5.524258013000000173e-08	7.432995795000000294e-01	3.845578531000000221e+33	9.211957760000000217e-02	0.000000000000000000e+00	1.646873089000000068e+00	3.910825647000000238e-01	1.005740083000000062e+00	1.707026708000000119e+08	8.917648796999999572e-01	2.171300521000000117e+03	0.000000000000000000e+00	1.714792130000000053e-02	-1.980626194999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007423674000000317e-03	8.837524200000000316e-03
