x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385639072772781e+00	1.989000000396672553e+33	5.346007314083590698e+11	3.236548438509115601e+11	2.739157444000000496e-01	6.962585611000000000e+10	8.661267871999999665e-11	4.876240305000000262e+03	9.952229191000000355e+03	3.074951412000000267e-08	7.432305851999999602e-01	3.845407802999999972e+33	5.505732122999999756e-02	0.000000000000000000e+00	1.651761873999999963e+00	3.934121510999999960e-01	1.004062600999999999e+00	1.694399013000000119e+08	8.917284852000000317e-01	2.282616489000000001e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.684010332000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000376697136008852e+00	1.989000000393917935e+33	5.346955233833564453e+11	3.237804231447334595e+11	2.739157444000000496e-01	6.962523376000000000e+10	8.601122800999999977e-11	4.878233460000000377e+03	1.049048129999999946e+04	3.239998637999999826e-08	7.432305851999999602e-01	3.845407802999999972e+33	5.762950520000000021e-02	0.000000000000000000e+00	1.651413999000000077e+00	3.932459034999999936e-01	1.004177907000000092e+00	1.695273926999999881e+08	8.917284852000000317e-01	2.276595956000000115e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.621774739000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000367694422523490e+00	1.989000000390995279e+33	5.348102284975413818e+11	3.239203314948060913e+11	2.739157444000000496e-01	6.962460718000000000e+10	8.537310555999999582e-11	4.880444403000000420e+03	1.106155449000000044e+04	3.414899718999999787e-08	7.432305851999999602e-01	3.845407802999999972e+33	6.033910504000000036e-02	0.000000000000000000e+00	1.651054832000000028e+00	3.930734963999999998e-01	1.004300525999999971e+00	1.696188051999999881e+08	8.917284852000000317e-01	2.269984951999999794e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.559117048000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000358635673763263e+00	1.989000000387895649e+33	5.349433189206890869e+11	3.240761579533038940e+11	2.739157444000000496e-01	6.962397670000000000e+10	8.469625925000000606e-11	4.882896585000000414e+03	1.166728535000000011e+04	3.600167758000000050e-08	7.432305851999999602e-01	3.845407802999999972e+33	6.319241590000000686e-02	0.000000000000000000e+00	1.650671626999999919e+00	3.928900188000000182e-01	1.004431437999999899e+00	1.697164336999999881e+08	8.917284852000000317e-01	2.262698459000000184e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.496068837000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000349524769093001e+00	1.989000000384608670e+33	5.350971985794006958e+11	3.242496231076200562e+11	2.739157444000000496e-01	6.962334259000000000e+10	8.397851538999999999e-11	4.885615905999999995e+03	1.230961928000000080e+04	3.796340350999999995e-08	7.432305851999999602e-01	3.845407802999999972e+33	6.619611036000000448e-02	0.000000000000000000e+00	1.650263132000000077e+00	3.926950201000000140e-01	1.004570659000000088e+00	1.698204939000000060e+08	8.917284852000000317e-01	2.254670568000000003e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.432658537999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000340365587878422e+00	1.989000000381123677e+33	5.352745060512114258e+11	3.244426265862399902e+11	2.739157444000000496e-01	6.962270512000000000e+10	8.321757288999999633e-11	4.888630949999999757e+03	1.299061569000000054e+04	4.003979324999999766e-08	7.432305851999999602e-01	3.845407802999999972e+33	6.935742809000000619e-02	0.000000000000000000e+00	1.649827927000000027e+00	3.924880114000000031e-01	1.004718146000000090e+00	1.699312095999999940e+08	8.917284852000000317e-01	2.245829224000000067e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.368911687999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000331161434763416e+00	1.989000000377429716e+33	5.354783733334360962e+11	3.246572657525723877e+11	2.739157444000000496e-01	6.962206452000000000e+10	8.241099841999999696e-11	4.891973240999999689e+03	1.371245240000000013e+04	4.223670265999999980e-08	7.432305851999999602e-01	3.845407802999999972e+33	7.268421699999999541e-02	0.000000000000000000e+00	1.649365130000000068e+00	3.922687342999999771e-01	1.004873745999999901e+00	1.700486900999999940e+08	8.917284852000000317e-01	2.236097307999999884e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.304851235000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000321915183352228e+00	1.989000000373514971e+33	5.357212138130522461e+11	3.248958440987272339e+11	2.739157444000000496e-01	6.962142099000000000e+10	8.155622072000000584e-11	4.895677518000000418e+03	1.447743067999999948e+04	4.456022120000000101e-08	7.432305851999999602e-01	3.845407802999999972e+33	7.618485343000000465e-02	0.000000000000000000e+00	1.648901404999999931e+00	3.920474198000000188e-01	1.005034983999999909e+00	1.701681044000000060e+08	8.917284852000000317e-01	2.225448072000000138e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.240497764000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000312629276208121e+00	1.989000000369367048e+33	5.360016719095588989e+11	3.251609134047307739e+11	2.739157444000000496e-01	6.962077470000000000e+10	8.065052423999999827e-11	4.899782036999999946e+03	1.528798093999999946e+04	4.701666255000000087e-08	7.432305851999999602e-01	3.845407802999999972e+33	7.986827965999999945e-02	0.000000000000000000e+00	1.648419751000000044e+00	3.918177265000000187e-01	1.005202861999999975e+00	1.702923865999999940e+08	8.917284852000000317e-01	2.213757927999999993e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.175869639000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
1.000303306443254492e+00	1.989000000364972399e+33	5.363244529942074585e+11	3.254552783371853027e+11	2.739157444000000496e-01	6.962012584000000000e+10	7.969104263999999789e-11	4.904328876999999920e+03	1.614666857999999957e+04	4.961255709999999841e-08	7.432305851999999602e-01	3.845407802999999972e+33	8.374405662999999389e-02	0.000000000000000000e+00	1.647920585999999910e+00	3.915799727000000008e-01	1.005376869000000006e+00	1.704213350000000000e+08	8.917284852000000317e-01	2.200932272000000012e+03	0.000000000000000000e+00	1.714632959999999942e-02	-2.110983137999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007051696999999572e-03	8.836703886000000369e-03
