x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385697364647664e+00	1.989000000396596172e+33	5.347061932992940063e+11	3.237175368464351807e+11	2.738208548000000131e-01	6.962586780000000000e+10	8.659600826000000421e-11	4.876744759999999587e+03	9.951293067000000519e+03	3.074066719999999693e-08	7.433277155999999941e-01	3.847000149000000108e+33	5.506248843000000059e-02	0.000000000000000000e+00	1.651767768000000025e+00	3.934153021999999833e-01	1.004059465999999956e+00	1.694532728000000119e+08	8.917797213999999473e-01	2.282185547000000042e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.684416173000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000376753561021737e+00	1.989000000393841554e+33	5.348012188255921021e+11	3.238431430542251587e+11	2.738208548000000131e-01	6.962524532000000000e+10	8.599461442999999881e-11	4.878738121000000319e+03	1.048949404999999933e+04	3.239066280999999856e-08	7.433277155999999941e-01	3.847000149000000108e+33	5.763501924000000165e-02	0.000000000000000000e+00	1.651420542000000102e+00	3.932493599999999923e-01	1.004174552999999914e+00	1.695406031999999881e+08	8.917797213999999473e-01	2.276167402000000038e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.622168567000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000367749268041395e+00	1.989000000390919762e+33	5.349162129031338501e+11	3.239830815476215820e+11	2.738208548000000131e-01	6.962461863000000000e+10	8.535655351999999355e-11	4.880949292999999670e+03	1.106051193000000058e+04	3.413916515999999922e-08	7.433277155999999941e-01	3.847000149000000108e+33	6.034499519000000034e-02	0.000000000000000000e+00	1.651062180000000046e+00	3.930773195999999747e-01	1.004296936000000029e+00	1.696318258000000119e+08	8.917797213999999473e-01	2.269559210999999777e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.559498892000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000358688796112006e+00	1.989000000387820133e+33	5.350496113225958252e+11	3.241389421446479492e+11	2.738208548000000131e-01	6.962398803000000000e+10	8.467977384000000251e-11	4.883401729000000159e+03	1.166618290999999954e+04	3.599130308999999866e-08	7.433277155999999941e-01	3.847000149000000108e+33	6.319871249000000302e-02	0.000000000000000000e+00	1.650679822000000074e+00	3.928942236999999893e-01	1.004427613999999913e+00	1.697292589000000060e+08	8.917797213999999473e-01	2.262275727000000188e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.496438735999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000349576168278576e+00	1.989000000384533154e+33	5.352038091650918579e+11	3.243124453847848511e+11	2.738208548000000131e-01	6.962335380000000000e+10	8.396210209999999541e-11	4.886121331000000282e+03	1.230845203000000038e+04	3.795245050000000097e-08	7.433277155999999941e-01	3.847000149000000108e+33	6.620284440000000215e-02	0.000000000000000000e+00	1.650272189000000056e+00	3.926996133000000277e-01	1.004566595000000007e+00	1.698331200000000000e+08	8.917797213999999473e-01	2.254250996000000214e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.433016532999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000340415407586114e+00	1.989000000381048449e+33	5.353814436246105347e+11	3.245054910563347778e+11	2.738208548000000131e-01	6.962271622000000000e+10	8.320123765999999611e-11	4.889136687000000165e+03	1.298937831000000006e+04	4.002822345999999695e-08	7.433277155999999941e-01	3.847000149000000108e+33	6.936462878999999360e-02	0.000000000000000000e+00	1.649837855999999991e+00	3.924929983000000067e-01	1.004713835000000000e+00	1.699436335999999940e+08	8.917797213999999473e-01	2.245412969999999859e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.369257823999999836e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000331209387637976e+00	1.989000000377355065e+33	5.355856055800271606e+11	3.247201769805189819e+11	2.738208548000000131e-01	6.962207549000000000e+10	8.239474759999999990e-11	4.892479322999999567e+03	1.371113918000000012e+04	4.222447556999999967e-08	7.433277155999999941e-01	3.847000149000000108e+33	7.269191378000000592e-02	0.000000000000000000e+00	1.649375811999999941e+00	3.922740699000000220e-01	1.004869194999999937e+00	1.700609328000000119e+08	8.917797213999999473e-01	2.235684274000000187e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.305185557000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000321961413078276e+00	1.989000000373440608e+33	5.358287819955059204e+11	3.249588067066708374e+11	2.738208548000000131e-01	6.962143184000000000e+10	8.154006111000000295e-11	4.896183984000000237e+03	1.447603550999999970e+04	4.454729402999999741e-08	7.433277155999999941e-01	3.847000149000000108e+33	7.619307614999999700e-02	0.000000000000000000e+00	1.648912941999999937e+00	3.920531448999999835e-01	1.005030180000000106e+00	1.701801455000000000e+08	8.917797213999999473e-01	2.225038634000000002e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.240820312999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000312673926470053e+00	1.989000000369293261e+33	5.361095859258893433e+11	3.252239328755879517e+11	2.738208548000000131e-01	6.962078544000000000e+10	8.063446310000000473e-11	4.900288926999999603e+03	1.528649732000000040e+04	4.700299016999999976e-08	7.433277155999999941e-01	3.847000149000000108e+33	7.987705828999999702e-02	0.000000000000000000e+00	1.648432147000000070e+00	3.918238427999999884e-01	1.005197802000000085e+00	1.703042249000000060e+08	8.917797213999999473e-01	2.213352272999999968e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.176180451000000164e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000303349370376349e+00	1.989000000364899189e+33	5.364327205431247559e+11	3.255183601267399902e+11	2.738208548000000131e-01	6.962013646000000000e+10	7.967508767999999520e-11	4.904836237999999867e+03	1.614508957000000009e+04	4.959809199000000318e-08	7.433277155999999941e-01	3.847000149000000108e+33	8.375342093000000265e-02	0.000000000000000000e+00	1.647933837999999929e+00	3.915864800000000145e-01	1.005371550000000003e+00	1.704329700000000000e+08	8.917797213999999473e-01	2.200530597999999827e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.111282246999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000293989756319446e+00	1.989000000360245709e+33	5.368033653575778809e+11	3.258451739120897827e+11	2.738208548000000131e-01	6.961948504000000000e+10	7.865891164999999985e-11	4.909872167000000445e+03	1.705451806999999826e+04	5.233932994999999816e-08	7.433277155999999941e-01	3.847000149000000108e+33	8.783239446000000450e-02	0.000000000000000000e+00	1.647418492999999984e+00	3.913414359999999870e-01	1.005550804999999936e+00	1.705661350999999940e+08	8.917797213999999473e-01	2.186471978999999919e+03	0.000000000000000000e+00	1.714857040000000027e-02	-2.046140012999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000284596808461712e+00	1.989000000355316682e+33	5.372271988052391968e+11	3.262077631283919067e+11	2.738208548000000131e-01	6.961883130000000000e+10	7.758274794000000356e-11	4.915447481999999582e+03	1.801763531000000148e+04	5.523361902000000078e-08	7.433277155999999941e-01	3.847000149000000108e+33	9.212493308999999964e-02	0.000000000000000000e+00	1.646886615000000109e+00	3.910891445999999938e-01	1.005734823999999916e+00	1.707034315000000000e+08	8.917797213999999473e-01	2.171067575000000033e+03	0.000000000000000000e+00	1.714857040000000027e-02	-1.980766216000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
1.000275172107285115e+00	1.989000000350097983e+33	5.377159864437993774e+11	3.266098209468431396e+11	2.738208548000000131e-01	6.961817535000000000e+10	7.644323901999999811e-11	4.921617841000000226e+03	1.903744636000000173e+04	5.828804016000000243e-08	7.433277155999999941e-01	3.847000149000000108e+33	9.664277586000000198e-02	0.000000000000000000e+00	1.646355841000000098e+00	3.908365630000000257e-01	1.005921379999999976e+00	1.708414670999999940e+08	8.917797213999999473e-01	2.154236551999999847e+03	0.000000000000000000e+00	1.714857040000000027e-02	-1.915171571000000089e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.007575365999999605e-03	8.837858727000000650e-03
