x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385541724408522e+00	1.989000000396742016e+33	5.344817566729974365e+11	3.235817720824960938e+11	2.742293360000000457e-01	6.962583727000000000e+10	8.662781370000000356e-11	4.876585156000000097e+03	9.954596247999999832e+03	3.076377319999999724e-08	7.429095881999999706e-01	3.846494387999999823e+33	5.504424847000000121e-02	0.000000000000000000e+00	1.651767197000000076e+00	3.934148561999999960e-01	1.004060122000000055e+00	1.693881980000000000e+08	8.915591594999999758e-01	2.283142933999999968e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.683331989000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000376601797618115e+00	1.989000000393986534e+33	5.345767486115791016e+11	3.237073247448352051e+11	2.742293360000000457e-01	6.962521506000000000e+10	8.602622089000000543e-11	4.878578453000000081e+03	1.049297589999999946e+04	3.241500916999999788e-08	7.429095881999999706e-01	3.846494387999999823e+33	5.761592195000000277e-02	0.000000000000000000e+00	1.651419994999999918e+00	3.932489053000000068e-01	1.004175264999999984e+00	1.694755078000000119e+08	8.915591594999999758e-01	2.277122335999999905e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.621110521000000089e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000367601237776016e+00	1.989000000391063301e+33	5.346916038795955200e+11	3.238472044568220825e+11	2.742293360000000457e-01	6.962458863000000000e+10	8.538794879999999394e-11	4.880789552000000185e+03	1.106418341999999939e+04	3.416482609000000283e-08	7.429095881999999706e-01	3.846494387999999823e+33	6.032499038999999952e-02	0.000000000000000000e+00	1.651061354000000092e+00	3.930767398000000190e-01	1.004297728999999917e+00	1.695667626999999881e+08	8.915591594999999758e-01	2.270510808999999881e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.558467155000000075e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000358544498969104e+00	1.989000000387962807e+33	5.348248448944560547e+11	3.240029991484702759e+11	2.742293360000000457e-01	6.962395829000000000e+10	8.471094499999999372e-11	4.883241906999999628e+03	1.167005565999999999e+04	3.601835690000000159e-08	7.429095881999999706e-01	3.846494387999999823e+33	6.317774796000000248e-02	0.000000000000000000e+00	1.650678686000000006e+00	3.928935071999999917e-01	1.004428488000000064e+00	1.696642308000000119e+08	8.915591594999999758e-01	2.263223645000000033e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.495433460000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000349435747923454e+00	1.989000000384674963e+33	5.349788676127986450e+11	3.241764290100864868e+11	2.742293360000000457e-01	6.962332433000000000e+10	8.399303541999999926e-11	4.885961420999999973e+03	1.231253835000000072e+04	3.798097964000000055e-08	7.429095881999999706e-01	3.846494387999999823e+33	6.618086639999999632e-02	0.000000000000000000e+00	1.650270716000000082e+00	3.926987497000000160e-01	1.004567553000000002e+00	1.697681295000000000e+08	8.915591594999999758e-01	2.255194871000000148e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.432037857999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000340278720325049e+00	1.989000000381188817e+33	5.351563069776367188e+11	3.243693931470133057e+11	2.742293360000000457e-01	6.962268701000000000e+10	8.323191863999999452e-11	4.888976677999999993e+03	1.299369122000000061e+04	4.005831466999999866e-08	7.429095881999999706e-01	3.846494387999999823e+33	6.934158508000000387e-02	0.000000000000000000e+00	1.649836014999999989e+00	3.924919756999999954e-01	1.004714882000000031e+00	1.698786840000000000e+08	8.915591594999999758e-01	2.246352397999999994e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.368305876999999955e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000331076720818446e+00	1.989000000377493992e+33	5.353603590696104126e+11	3.245839883515960083e+11	2.742293360000000457e-01	6.962204656000000000e+10	8.242516094000000020e-11	4.892319204999999783e+03	1.371569242999999915e+04	4.225622003000000313e-08	7.429095881999999706e-01	3.846494387999999823e+33	7.266775023999999528e-02	0.000000000000000000e+00	1.649373900999999920e+00	3.922730013999999876e-01	1.004870305999999935e+00	1.699959688000000119e+08	8.915591594999999758e-01	2.236619495999999799e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.304260458999999985e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000321832623008333e+00	1.989000000373578382e+33	5.356033425957531128e+11	3.248225173174581909e+11	2.742293360000000457e-01	6.962140318000000000e+10	8.157019065999999420e-11	4.896023745000000417e+03	1.448084360999999990e+04	4.458078747000000286e-08	7.429095881999999706e-01	3.846494387999999823e+33	7.616773615999999913e-02	0.000000000000000000e+00	1.648910756000000033e+00	3.920519518000000203e-01	1.005031373000000006e+00	1.701152033000000119e+08	8.915591594999999758e-01	2.225968836999999894e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.239922178000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000312549013138597e+00	1.989000000369429594e+33	5.358839308996536255e+11	3.250875310621099854e+11	2.742293360000000457e-01	6.962075705000000000e+10	8.066429181999999778e-11	4.900128552999999556e+03	1.529157554999999957e+04	4.703833302999999886e-08	7.429095881999999706e-01	3.846494387999999823e+33	7.985048260999999536e-02	0.000000000000000000e+00	1.648429667999999904e+00	3.918225186000000027e-01	1.005199079000000051e+00	1.702393059000000060e+08	8.915591594999999758e-01	2.214276984000000084e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.175309389999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
1.000303228333772720e+00	1.989000000365034369e+33	5.362068267173587646e+11	3.253818340082386475e+11	2.742293360000000457e-01	6.962010834000000000e+10	7.970459759999999808e-11	4.904675715000000309e+03	1.615045408999999927e+04	4.963538956999999805e-08	7.429095881999999706e-01	3.846494387999999823e+33	8.372554759000000457e-02	0.000000000000000000e+00	1.647931048000000009e+00	3.915850174000000128e-01	1.005372912999999979e+00	1.703680760000000000e+08	8.915591594999999758e-01	2.201449298999999883e+03	0.000000000000000000e+00	1.713892419999999903e-02	-2.110438362999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005321075000000189e-03	8.832887365000000046e-03
