x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385591849999978e+00	1.989000000396709734e+33	5.345393114366693726e+11	3.236173611372783813e+11	2.740565333000000159e-01	6.962581821000000000e+10	8.662076382000000132e-11	4.876324934000000212e+03	9.953321584999999686e+03	3.075645123000000033e-08	7.430864715999999648e-01	3.845670941000000212e+33	5.505133333000000045e-02	0.000000000000000000e+00	1.651763395999999995e+00	3.934129067000000091e-01	1.004061936999999904e+00	1.694169515000000000e+08	8.916524653999999828e-01	2.282885072999999920e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.683680467000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000376650914552412e+00	1.989000000393954828e+33	5.346341588566765137e+11	3.237429261977140503e+11	2.740565333000000159e-01	6.962519593000000000e+10	8.601924845000000136e-11	4.878318124000000353e+03	1.049163263000000006e+04	3.240729535999999914e-08	7.430864715999999648e-01	3.845670941000000212e+33	5.762326688999999669e-02	0.000000000000000000e+00	1.651415724000000029e+00	3.932467466999999828e-01	1.004177201000000075e+00	1.695043863000000119e+08	8.916524653999999828e-01	2.276864235000000008e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.621452158999999985e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000367649346033616e+00	1.989000000391031884e+33	5.347488932926646729e+11	3.238828194831560669e+11	2.740565333000000159e-01	6.962456943000000000e+10	8.538105770999999967e-11	4.880529104999999618e+03	1.106276807999999983e+04	3.415669932000000083e-08	7.430864715999999648e-01	3.845670941000000212e+33	6.033260433999999839e-02	0.000000000000000000e+00	1.651056682000000109e+00	3.930743971999999808e-01	1.004299783000000001e+00	1.695957555000000000e+08	8.916524653999999828e-01	2.270252685999999812e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.558801832999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000358591598531799e+00	1.989000000387931678e+33	5.348820102668597412e+11	3.240386286051842651e+11	2.740565333000000159e-01	6.962393902000000000e+10	8.470413933000000288e-11	4.882981329999999616e+03	1.166856464000000051e+04	3.600979515999999775e-08	7.430864715999999648e-01	3.845670941000000212e+33	6.318564030999999914e-02	0.000000000000000000e+00	1.650673601999999907e+00	3.928909769999999746e-01	1.004430659000000059e+00	1.696933401999999881e+08	8.916524653999999828e-01	2.262965564999999970e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.495761060999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000349481838774590e+00	1.989000000384644411e+33	5.350359124434982910e+11	3.242120747248359985e+11	2.740565333000000159e-01	6.962330499000000000e+10	8.398631940999999361e-11	4.885700697999999647e+03	1.231096791999999914e+04	3.797195995999999863e-08	7.430864715999999648e-01	3.845670941000000212e+33	6.618904692999999506e-02	0.000000000000000000e+00	1.650265225000000058e+00	3.926960332000000164e-01	1.004569843000000073e+00	1.697973565000000000e+08	8.916524653999999828e-01	2.254936940999999933e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.432358271999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000340323802448639e+00	1.989000000381158841e+33	5.352132364007968750e+11	3.244050570066943970e+11	2.740565333000000159e-01	6.962266760000000000e+10	8.322529667000000309e-11	4.888715793999999732e+03	1.299203750000000036e+04	4.004881310999999997e-08	7.430864715999999648e-01	3.845670941000000212e+33	6.935006398000000127e-02	0.000000000000000000e+00	1.649830126999999980e+00	3.924890762000000088e-01	1.004717292999999900e+00	1.699080288000000119e+08	8.916524653999999828e-01	2.246094743000000108e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.368618998000000045e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000331120650519878e+00	1.989000000377464592e+33	5.354171464951007080e+11	3.246196727260535889e+11	2.740565333000000159e-01	6.962202707000000000e+10	8.241863756999999461e-11	4.892058143000000200e+03	1.371395139000000017e+04	4.224621161999999755e-08	7.430864715999999648e-01	3.845670941000000212e+33	7.267653864999999713e-02	0.000000000000000000e+00	1.649367526000000028e+00	3.922698841999999742e-01	1.004872846999999902e+00	1.700254491999999881e+08	8.916524653999999828e-01	2.236362042000000201e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.304566185000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000321875400273841e+00	1.989000000373549271e+33	5.356600078003466187e+11	3.248582248070629883e+11	2.740565333000000159e-01	6.962138361000000000e+10	8.156377065000000433e-11	4.895762485000000197e+03	1.447901104999999916e+04	4.457024617000000261e-08	7.430864715999999648e-01	3.845670941000000212e+33	7.617684638999999702e-02	0.000000000000000000e+00	1.648903943000000094e+00	3.920486343999999845e-01	1.005034044000000071e+00	1.701448123000000119e+08	8.916524653999999828e-01	2.225711797999999817e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.240220414000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000312590781635702e+00	1.989000000369401059e+33	5.359404797412803955e+11	3.251232644850749512e+11	2.740565333000000159e-01	6.962073741000000000e+10	8.065798012000000225e-11	4.899867075000000114e+03	1.528964709000000039e+04	4.702723169999999759e-08	7.430864715999999648e-01	3.845670941000000212e+33	7.985992841000000286e-02	0.000000000000000000e+00	1.648422424000000053e+00	3.918190034999999849e-01	1.005201879999999992e+00	1.702690435999999940e+08	8.916524653999999828e-01	2.214020504999999957e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.175600044999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
1.000303268949809254e+00	1.989000000365006122e+33	5.362632674585306396e+11	3.254175964819584351e+11	2.740565333000000159e-01	6.962008862000000000e+10	7.969839939999999376e-11	4.904413993999999548e+03	1.614842514999999912e+04	4.962369989999999684e-08	7.430864715999999648e-01	3.845670941000000212e+33	8.373534448000000130e-02	0.000000000000000000e+00	1.647923385999999990e+00	3.915813092000000051e-01	1.005375845999999962e+00	1.703979416999999881e+08	8.916524653999999828e-01	2.201193544000000202e+03	0.000000000000000000e+00	1.714300490000000149e-02	-2.110721353999999911e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006274724000000349e-03	8.834990435000000461e-03
