x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385545607098026e+00	1.989000000396737404e+33	5.344877165465044556e+11	3.235853534239371338e+11	2.742205998999999728e-01	6.962583694000000000e+10	8.662692727000000335e-11	4.876598742999999558e+03	9.954522076999999626e+03	3.076320349999999927e-08	7.429185306000000155e-01	3.846537187000000209e+33	5.504465956000000049e-02	0.000000000000000000e+00	1.651767334000000087e+00	3.934149318999999867e-01	1.004060042999999958e+00	1.693895519000000060e+08	8.915638766000000270e-01	2.283117944999999963e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.683358442000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000376605392870211e+00	1.989000000393982498e+33	5.345827145497083740e+11	3.237109077569097290e+11	2.742205998999999728e-01	6.962521471000000000e+10	8.602533898000000395e-11	4.878592043999999987e+03	1.049289770999999928e+04	3.241440883999999891e-08	7.429185306000000155e-01	3.846537187000000209e+33	5.761635461999999736e-02	0.000000000000000000e+00	1.651420145999999978e+00	3.932489879000000133e-01	1.004175180999999917e+00	1.694768585000000000e+08	8.915638766000000270e-01	2.277097439000000122e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.621136287999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000367604689270218e+00	1.989000000391059266e+33	5.346975779009473267e+11	3.238507888149387817e+11	2.742205998999999728e-01	6.962458827000000000e+10	8.538707170999999460e-11	4.880803149999999732e+03	1.106410093000000052e+04	3.416419324000000210e-08	7.429185306000000155e-01	3.846537187000000209e+33	6.032544611000000001e-02	0.000000000000000000e+00	1.651061526999999973e+00	3.930768323000000120e-01	1.004297637999999937e+00	1.695681086999999881e+08	8.915638766000000270e-01	2.270486026999999922e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.558492233999999985e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000358547950385368e+00	1.989000000387959060e+33	5.348308285092744751e+11	3.240065856184343262e+11	2.742205998999999728e-01	6.962395793000000000e+10	8.471007304999999929e-11	4.883255511999999726e+03	1.166996860000000015e+04	3.601768951000000209e-08	7.429185306000000155e-01	3.846537187000000209e+33	6.317822822999999421e-02	0.000000000000000000e+00	1.650678882000000014e+00	3.928936102999999735e-01	1.004428391000000031e+00	1.696655720000000000e+08	8.915638766000000270e-01	2.263198988000000099e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.495457848999999836e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000349439199261115e+00	1.989000000384670928e+33	5.349848612825711670e+11	3.241800175279771118e+11	2.742205998999999728e-01	6.962332397000000000e+10	8.399216896000000508e-11	4.885975032999999712e+03	1.231244640000000072e+04	3.798027557000000061e-08	7.429185306000000155e-01	3.846537187000000209e+33	6.618137277999999735e-02	0.000000000000000000e+00	1.650270936999999938e+00	3.926988636000000032e-01	1.004567449000000057e+00	1.697694658000000119e+08	8.915638766000000270e-01	2.255170348999999987e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.432061555000000075e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000340282027903482e+00	1.989000000381185358e+33	5.351623106438943481e+11	3.243729837284103394e+11	2.742205998999999728e-01	6.962268664000000000e+10	8.323105803000000211e-11	4.888990299000000050e+03	1.299359404999999970e+04	4.005757168999999972e-08	7.429185306000000155e-01	3.846537187000000209e+33	6.934211904999999787e-02	0.000000000000000000e+00	1.649836260999999915e+00	3.924921008000000211e-01	1.004714770999999951e+00	1.698800153000000119e+08	8.915638766000000270e-01	2.246328020999999808e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.368328882000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000331079884637431e+00	1.989000000377490533e+33	5.353663710639762573e+11	3.245875816107280273e+11	2.742205998999999728e-01	6.962204618000000000e+10	8.242430657999999686e-11	4.892332835000000159e+03	1.371558970000000045e+04	4.225543575000000260e-08	7.429185306000000155e-01	3.846537187000000209e+33	7.266831333999999865e-02	0.000000000000000000e+00	1.649374163999999920e+00	3.922731347999999785e-01	1.004870189000000025e+00	1.699972963000000119e+08	8.915638766000000270e-01	2.236595256999999947e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.304282769999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000321835643067425e+00	1.989000000373574923e+33	5.356093647201732178e+11	3.248261131604291992e+11	2.742205998999999728e-01	6.962140279000000000e+10	8.156934295999999923e-11	4.896037384999999631e+03	1.448073494000000028e+04	4.457995941000000128e-08	7.429185306000000155e-01	3.846537187000000209e+33	7.616832997000000383e-02	0.000000000000000000e+00	1.648911041999999938e+00	3.920520956999999918e-01	1.005031248999999960e+00	1.701165260999999940e+08	8.915638766000000270e-01	2.225944758999999976e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.239943794999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000312551889437351e+00	1.989000000369426135e+33	5.358899640776929321e+11	3.250911298809763184e+11	2.742205998999999728e-01	6.962075665000000000e+10	8.066345121999999720e-11	4.900142205000000104e+03	1.529146054999999978e+04	4.703745855999999754e-08	7.429185306000000155e-01	3.846537187000000209e+33	7.985110872999999498e-02	0.000000000000000000e+00	1.648429978000000018e+00	3.918226732000000267e-01	1.005198948000000092e+00	1.702406239000000060e+08	8.915638766000000270e-01	2.214253078000000187e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.175330310999999940e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
1.000303231209991095e+00	1.989000000365030910e+33	5.362128715450989380e+11	3.253854361911162109e+11	2.742205998999999728e-01	6.962010794000000000e+10	7.970376456000000317e-11	4.904689379999999801e+03	1.615033235000000059e+04	4.963446594000000025e-08	7.429185306000000155e-01	3.846537187000000209e+33	8.372620769999999935e-02	0.000000000000000000e+00	1.647931381999999889e+00	3.915851827999999868e-01	1.005372775000000107e+00	1.703693891999999881e+08	8.915638766000000270e-01	2.201425576999999976e+03	0.000000000000000000e+00	1.713913049999999869e-02	-2.110458587999999896e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.005369287000000098e-03	8.832993686000000649e-03
