x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385795468491823e+00	1.989000000396524979e+33	5.348266126397373047e+11	3.237914820429310913e+11	2.735045996000000090e-01	6.962582813000000000e+10	8.658046942000000522e-11	4.876400856000000203e+03	9.948914736000000630e+03	3.072630161000000166e-08	7.436514390999999780e-01	3.845909978000000172e+33	5.507572491999999931e-02	0.000000000000000000e+00	1.651762452999999908e+00	3.934126010999999812e-01	1.004061942000000096e+00	1.695053988000000119e+08	8.919504853999999927e-01	2.281655317000000196e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.685097082999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000376849647369060e+00	1.989000000393771514e+33	5.349214384093268433e+11	3.239171150513002930e+11	2.735045996000000090e-01	6.962520551000000000e+10	8.597922039000000585e-11	4.878394076999999925e+03	1.048698755999999958e+04	3.237552778999999840e-08	7.436514390999999780e-01	3.845909978000000172e+33	5.764877413999999756e-02	0.000000000000000000e+00	1.651414554999999895e+00	3.932463627000000184e-01	1.004177190999999914e+00	1.695929108000000119e+08	8.919504853999999927e-01	2.275637251000000106e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.622835289000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000367843193171513e+00	1.989000000390850011e+33	5.350362826108214722e+11	3.240570827675664062e+11	2.735045996000000090e-01	6.962457867000000000e+10	8.534131199000000106e-11	4.880605091999999786e+03	1.105787046999999984e+04	3.412321797000000271e-08	7.436514390999999780e-01	3.845909978000000172e+33	6.035928986999999912e-02	0.000000000000000000e+00	1.651055665999999977e+00	3.930740809000000113e-01	1.004299727999999892e+00	1.696842910000000000e+08	8.919504853999999927e-01	2.269029593000000204e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.560151226000000164e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000358780559987171e+00	1.989000000387750958e+33	5.351695307171386108e+11	3.242129753365427246e+11	2.735045996000000090e-01	6.962394792000000000e+10	8.466469286000000092e-11	4.883057354999999916e+03	1.166339936999999918e+04	3.597449903999999800e-08	7.436514390999999780e-01	3.845909978000000172e+33	6.321356928999999347e-02	0.000000000000000000e+00	1.650672772000000066e+00	3.928907406000000102e-01	1.004430559000000001e+00	1.697818845000000000e+08	8.919504853999999927e-01	2.261746795000000020e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.497076489999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000349665914544328e+00	1.989000000384465131e+33	5.353235862604464722e+11	3.243865141809757080e+11	2.735045996000000090e-01	6.962331355000000000e+10	8.394719007999999572e-11	4.885776765999999952e+03	1.230551898000000074e+04	3.793474279000000111e-08	7.436514390999999780e-01	3.845909978000000172e+33	6.621828655000000508e-02	0.000000000000000000e+00	1.650264616000000073e+00	3.926958897000000226e-01	1.004569695000000040e+00	1.698859070000000000e+08	8.919504853999999927e-01	2.253722963000000163e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.433639526999999955e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000340502992529856e+00	1.989000000380981003e+33	5.355010896633566895e+11	3.245795997592895508e+11	2.735045996000000090e-01	6.962267582000000000e+10	8.318650336000000466e-11	4.888791908999999578e+03	1.298628801000000021e+04	4.000956319999999867e-08	7.436514390999999780e-01	3.845909978000000172e+33	6.938067978999999663e-02	0.000000000000000000e+00	1.649829779999999912e+00	3.924890406000000054e-01	1.004717093000000006e+00	1.699965816999999881e+08	8.919504853999999927e-01	2.244886084000000210e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.369865885000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000331294811229732e+00	1.989000000377288195e+33	5.357050684291729736e+11	3.247943303344194946e+11	2.735045996000000090e-01	6.962203494000000000e+10	8.238020017999999742e-11	4.892134310000000369e+03	1.370788354000000072e+04	4.220481166000000157e-08	7.436514390999999780e-01	3.845909978000000172e+33	7.270859882999999857e-02	0.000000000000000000e+00	1.649367055999999998e+00	3.922698102000000131e-01	1.004872627999999990e+00	1.701140766999999881e+08	8.919504853999999927e-01	2.235158394000000044e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.305778519999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000322044675289845e+00	1.989000000373374891e+33	5.359481032060410767e+11	3.250330103778110352e+11	2.735045996000000090e-01	6.962139114000000000e+10	8.152571014999999562e-11	4.895838709999999992e+03	1.447260608999999931e+04	4.452657307999999720e-08	7.436514390999999780e-01	3.845909978000000172e+33	7.621042253000000211e-02	0.000000000000000000e+00	1.648903607000000049e+00	3.920486208000000250e-01	1.005033784000000097e+00	1.702334690999999940e+08	8.919504853999999927e-01	2.224514196999999967e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.241398021999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000312754883594835e+00	1.989000000369228121e+33	5.362287773566325073e+11	3.252981924579864502e+11	2.735045996000000090e-01	6.962074458000000000e+10	8.062031861000000446e-11	4.899943363000000318e+03	1.528288524999999936e+04	4.698115638000000282e-08	7.436514390999999780e-01	3.845909978000000172e+33	7.989509579999999611e-02	0.000000000000000000e+00	1.648422247000000063e+00	3.918190591999999861e-01	1.005201578000000096e+00	1.703577281999999881e+08	8.919504853999999927e-01	2.212829565999999886e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.176742760000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
1.000303428166069875e+00	1.989000000364835490e+33	5.365517989222843628e+11	3.255926826151311035e+11	2.735045996000000090e-01	6.962009545000000000e+10	7.966116016999999805e-11	4.904490353999999570e+03	1.614128558999999950e+04	4.957508706999999737e-08	7.436514390999999780e-01	3.845909978000000172e+33	8.377218233000000014e-02	0.000000000000000000e+00	1.647923395000000069e+00	3.915814443000000256e-01	1.005375498999999895e+00	1.704866515999999940e+08	8.919504853999999927e-01	2.200009943999999905e+03	0.000000000000000000e+00	1.715603870000000086e-02	-2.111829017000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.009320688000000098e-03	8.841707665000000244e-03
