x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385285955936565e+00	1.989000000396988453e+33	5.341062490146600952e+11	3.233549766483984375e+11	2.748818888000000293e-01	6.962579670000000000e+10	8.668164554000000009e-11	4.876181128000000172e+03	9.959928337999999712e+03	3.080184026000000116e-08	7.422416254999999463e-01	3.845217291999999867e+33	5.501481629999999817e-02	0.000000000000000000e+00	1.651764430999999922e+00	3.934131658000000198e-01	1.004062121000000030e+00	1.692847940999999940e+08	8.912068095999999828e-01	2.284740166000000045e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.681551675000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000376352204473962e+00	1.989000000394231530e+33	5.342011170662248535e+11	3.234804395318914795e+11	2.748818888000000293e-01	6.962517492000000000e+10	8.607973106999999916e-11	4.878174259000000347e+03	1.049859656999999970e+04	3.245512026999999759e-08	7.422416254999999463e-01	3.845217291999999867e+33	5.758507286999999669e-02	0.000000000000000000e+00	1.651417061999999936e+00	3.932471060000000129e-01	1.004177419999999987e+00	1.693721230999999940e+08	8.912068095999999828e-01	2.278715075000000070e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.619373837000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000367357963620307e+00	1.989000000391307144e+33	5.343156695549664917e+11	3.236202199129183960e+11	2.748818888000000293e-01	6.962454893000000000e+10	8.544111718000000361e-11	4.880385175000000345e+03	1.107011071000000084e+04	3.420710459000000192e-08	7.422416254999999463e-01	3.845217291999999867e+33	6.029263866000000166e-02	0.000000000000000000e+00	1.651057742000000106e+00	3.930746332999999759e-01	1.004300082999999955e+00	1.694634875000000000e+08	8.912068095999999828e-01	2.272097565999999915e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.556774348999999836e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000358307543783187e+00	1.989000000388204344e+33	5.344485730267928467e+11	3.237759035745209351e+11	2.748818888000000293e-01	6.962391903000000000e+10	8.476375021000000604e-11	4.882837327000000187e+03	1.167630875000000015e+04	3.606293310000000024e-08	7.422416254999999463e-01	3.845217291999999867e+33	6.314380439000000234e-02	0.000000000000000000e+00	1.650674331000000050e+00	3.928910706000000030e-01	1.004431040999999913e+00	1.695610710000000000e+08	8.912068095999999828e-01	2.264803829999999834e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.493784753000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000349205255370855e+00	1.989000000384915059e+33	5.346022274497514038e+11	3.239492094607857666e+11	2.748818888000000293e-01	6.962328552000000000e+10	8.404545479000000339e-11	4.885556615999999849e+03	1.231913757000000078e+04	3.802799083999999786e-08	7.422416254999999463e-01	3.845217291999999867e+33	6.614523938999999908e-02	0.000000000000000000e+00	1.650265571999999903e+00	3.926959647000000109e-01	1.004570312000000021e+00	1.696650905999999940e+08	8.912068095999999828e-01	2.256767881000000216e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.430433446000000089e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000340054690389557e+00	1.989000000381427472e+33	5.347792659796571045e+11	3.241420360176320801e+11	2.748818888000000293e-01	6.962264865000000000e+10	8.328392815999999632e-11	4.888571622999999818e+03	1.300065812000000005e+04	4.010790541000000199e-08	7.422416254999999463e-01	3.845217291999999867e+33	6.930418585000000520e-02	0.000000000000000000e+00	1.649830032999999974e+00	3.924888228999999784e-01	1.004717851999999967e+00	1.697757718000000119e+08	8.912068095999999828e-01	2.247917567999999847e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.366745942000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000330859009805673e+00	1.989000000377730340e+33	5.349830572401015625e+11	3.243564780060975952e+11	2.748818888000000293e-01	6.962200864000000000e+10	8.247673523000000376e-11	4.891913873000000422e+03	1.372304976999999963e+04	4.230854230000000320e-08	7.422416254999999463e-01	3.845217291999999867e+33	7.262848700000000546e-02	0.000000000000000000e+00	1.649367574000000003e+00	3.922696686000000099e-01	1.004873450999999918e+00	1.698930916999999881e+08	8.912068095999999828e-01	2.238177228999999897e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.302745169999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000321621230904068e+00	1.989000000373812425e+33	5.352256386970640259e+11	3.245948365642274170e+11	2.748818888000000293e-01	6.962136570000000000e+10	8.162130291999999697e-11	4.895618105999999898e+03	1.448861542999999983e+04	4.463600093999999811e-08	7.422416254999999463e-01	3.845217291999999867e+33	7.612651314000000446e-02	0.000000000000000000e+00	1.648903736000000064e+00	3.920483048999999776e-01	1.005034723000000074e+00	1.700124236999999881e+08	8.912068095999999828e-01	2.227517770999999811e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.238451696999999881e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000312344227290540e+00	1.989000000369661619e+33	5.355057897922147827e+11	3.248596614563811646e+11	2.748818888000000293e-01	6.962072003000000000e+10	8.071491372999999375e-11	4.899722574999999779e+03	1.529978725999999915e+04	4.709660531999999939e-08	7.422416254999999463e-01	3.845217291999999867e+33	7.980720002999999729e-02	0.000000000000000000e+00	1.648421928999999952e+00	3.918185470000000170e-01	1.005202638999999953e+00	1.701366261999999881e+08	8.912068095999999828e-01	2.215816335999999865e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.173883871000000089e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
1.000303030010488481e+00	1.989000000365264088e+33	5.358282083577181396e+11	3.251537548175591431e+11	2.748818888000000293e-01	6.962007177000000000e+10	7.975469928000000491e-11	4.904269360000000233e+03	1.615913248999999996e+04	4.969689646999999885e-08	7.422416254999999463e-01	3.845217291999999867e+33	8.368010156999999838e-02	0.000000000000000000e+00	1.647922560999999897e+00	3.915807102000000151e-01	1.005376685999999964e+00	1.702654990999999940e+08	8.912068095999999828e-01	2.202978215000000091e+03	0.000000000000000000e+00	1.712351429999999994e-02	-2.109057957000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.001719822000000121e-03	8.824945565000000616e-03
