x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000386330341632268e+00	1.989000000396028646e+33	5.355935776211123047e+11	3.242556682550850220e+11	2.720877844000000323e-01	6.962587410000000000e+10	8.647209751999999819e-11	4.876853232999999818e+03	9.937518034000000625e+03	3.064716828999999730e-08	7.451017120999999799e-01	3.847338264000000167e+33	5.513887388000000139e-02	0.000000000000000000e+00	1.651763191999999991e+00	3.934134919999999758e-01	1.004060307999999901e+00	1.697314631999999881e+08	8.927155034999999517e-01	2.278389074000000164e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.688819957999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000377371734090248e+00	1.989000000393278063e+33	5.356884768961496582e+11	3.243814833808792114e+11	2.720877844000000323e-01	6.962525059000000000e+10	8.587153690999999491e-11	4.878846639000000323e+03	1.047497450000000026e+04	3.229214685999999842e-08	7.451017120999999799e-01	3.847338264000000167e+33	5.771486936999999789e-02	0.000000000000000000e+00	1.651415091000000057e+00	3.932472260000000053e-01	1.004175405000000021e+00	1.698190788000000119e+08	8.927155034999999517e-01	2.272379143999999997e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.626468887000000104e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000368352349800594e+00	1.989000000390360019e+33	5.358037460636853027e+11	3.245216515487212524e+11	2.720877844000000323e-01	6.962462285000000000e+10	8.523435892999999753e-11	4.881057859999999891e+03	1.104520343999999932e+04	3.403533597000000009e-08	7.451017120999999799e-01	3.847338264000000167e+33	6.042850193000000314e-02	0.000000000000000000e+00	1.651057004999999966e+00	3.930753042999999836e-01	1.004297709000000038e+00	1.699103868000000119e+08	8.927155034999999517e-01	2.265782580999999936e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.563694944999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000359276786531471e+00	1.989000000387264713e+33	5.359374802581088867e+11	3.246777684207626343e+11	2.720877844000000323e-01	6.962399120000000000e+10	8.455851472999999463e-11	4.883510349999999562e+03	1.165003853999999956e+04	3.588184862999999919e-08	7.451017120999999799e-01	3.847338264000000167e+33	6.328607579999999400e-02	0.000000000000000000e+00	1.650675015000000023e+00	3.928923612999999926e-01	1.004428303000000078e+00	1.700078998000000119e+08	8.927155034999999517e-01	2.258512041999999838e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.500529785000000149e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000350149067330108e+00	1.989000000383982346e+33	5.360920828417973022e+11	3.248515572139928589e+11	2.720877844000000323e-01	6.962335592000000000e+10	8.384183396999999802e-11	4.886230013000000326e+03	1.229142216999999982e+04	3.783704248000000222e-08	7.451017120999999799e-01	3.847338264000000167e+33	6.629427068000000312e-02	0.000000000000000000e+00	1.650267855999999922e+00	3.926979432000000103e-01	1.004567192999999969e+00	1.701118329000000060e+08	8.927155034999999517e-01	2.250501710000000003e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.437001903000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000340972927882932e+00	1.989000000380502540e+33	5.362702008456936035e+11	3.250449205891369629e+11	2.720877844000000323e-01	6.962271727000000000e+10	8.308201908999999842e-11	4.889245436000000154e+03	1.297141062000000056e+04	3.990651690999999930e-08	7.451017120999999799e-01	3.847338264000000167e+33	6.946031974999999914e-02	0.000000000000000000e+00	1.649834121000000042e+00	3.924915668000000246e-01	1.004714335000000069e+00	1.702224076999999881e+08	8.927155034999999517e-01	2.241679709000000003e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.373136882999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000331751672835834e+00	1.989000000376814056e+33	5.364747535601207886e+11	3.252599605150388794e+11	2.720877844000000323e-01	6.962207548000000000e+10	8.227664028999999553e-11	4.892588147000000390e+03	1.369217852999999923e+04	4.209610831999999802e-08	7.451017120999999799e-01	3.847338264000000167e+33	7.279207909000000309e-02	0.000000000000000000e+00	1.649372252000000039e+00	3.922727156999999965e-01	1.004869632999999984e+00	1.703398549000000060e+08	8.927155034999999517e-01	2.231967673999999988e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.308957707999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000322488175793945e+00	1.989000000372905076e+33	5.367181511949330444e+11	3.254989848155741577e+11	2.720877844000000323e-01	6.962143075000000000e+10	8.142313007000000325e-11	4.896292889999999716e+03	1.445602381000000059e+04	4.441188601000000245e-08	7.451017120999999799e-01	3.847338264000000167e+33	7.629793612999999364e-02	0.000000000000000000e+00	1.648908832999999907e+00	3.920515936000000257e-01	1.005030615999999988e+00	1.704593489000000060e+08	8.927155034999999517e-01	2.221338752999999997e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.244484989000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000313185166682217e+00	1.989000000368763205e+33	5.369995069480538940e+11	3.257645494119157104e+11	2.720877844000000323e-01	6.962078327000000000e+10	8.051877682000000110e-11	4.900397925000000214e+03	1.526537335999999959e+04	4.686014296999999882e-08	7.451017120999999799e-01	3.847338264000000167e+33	7.998684512999999774e-02	0.000000000000000000e+00	1.648428314000000006e+00	3.918224080000000109e-01	1.005198169999999891e+00	1.705835703000000119e+08	8.927155034999999517e-01	2.209672571000000062e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.179737114999999851e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
1.000303845088064802e+00	1.989000000364375474e+33	5.373232932645944214e+11	3.260594640686149902e+11	2.720877844000000323e-01	6.962013321000000000e+10	7.956071831999999827e-11	4.904945337000000109e+03	1.612278887000000032e+04	4.944738812000000196e-08	7.451017120999999799e-01	3.847338264000000167e+33	8.386837934999999411e-02	0.000000000000000000e+00	1.647930370000000089e+00	3.915851945000000112e-01	1.005371844999999986e+00	1.707124498000000119e+08	8.927155034999999517e-01	2.196873173999999835e+03	0.000000000000000000e+00	1.718949649999999829e-02	-2.114730382999999821e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.017139686999999723e-03	8.858950811000000647e-03
