x	m	c2	u	Y	r	q	T	P	rho	X	L_r	kappa	eps	Gamma1	nabla_ad	delta	c_p	mu_e_inv	conv_stab	r_X	Z	R_min_r	eps_g	L_g	X_He3	X_C12	X_C13	X_N14	X_O16
1.000385055078685026e+00	1.989000000397182720e+33	5.337958077127059326e+11	3.231659862277343750e+11	2.755524642000000690e-01	6.962582953000000000e+10	8.672410739999999821e-11	4.876427564999999959e+03	9.965162222000000838e+03	3.083604910999999793e-08	7.415552145999999567e-01	3.846000088000000017e+33	5.498584427000000052e-02	0.000000000000000000e+00	1.651769773000000052e+00	3.934157551999999947e-01	1.004059948000000091e+00	1.691760543000000119e+08	8.908447283000000549e-01	2.286085610999999972e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.679945357000000030e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000376126505982510e+00	1.989000000394424644e+33	5.338908691575767212e+11	3.232913770817649536e+11	2.755524642000000690e-01	6.962520811000000000e+10	8.612187549000000274e-11	4.878420796999999766e+03	1.050411302000000069e+04	3.249116358999999729e-08	7.415552145999999567e-01	3.846000088000000017e+33	5.755485256000000133e-02	0.000000000000000000e+00	1.651423164999999971e+00	3.932500151000000166e-01	1.004175113999999924e+00	1.692631675999999940e+08	8.908447283000000549e-01	2.280058489999999892e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.617803828000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000367137443931354e+00	1.989000000391498241e+33	5.340054734173957520e+11	3.234310789861552734e+11	2.755524642000000690e-01	6.962458248000000000e+10	8.548292599000000119e-11	4.880631825000000390e+03	1.107592592999999943e+04	3.424508851999999969e-08	7.415552145999999567e-01	3.846000088000000017e+33	6.026110685000000272e-02	0.000000000000000000e+00	1.651064193000000069e+00	3.930777042999999971e-01	1.004297672000000086e+00	1.693543865000000000e+08	8.908447283000000549e-01	2.273437719999999899e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.555241003000000119e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000358092490296613e+00	1.989000000388394288e+33	5.341384139114229126e+11	3.235866750603954468e+11	2.755524642000000690e-01	6.962395296000000000e+10	8.480520426000000433e-11	4.883084101000000373e+03	1.168243975999999930e+04	3.610296919000000102e-08	7.415552145999999567e-01	3.846000088000000017e+33	6.311089509999999458e-02	0.000000000000000000e+00	1.650681115999999893e+00	3.928942979000000224e-01	1.004428528999999903e+00	1.694518236999999881e+08	8.908447283000000549e-01	2.266140281999999843e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.492288400000000000e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000348995524442897e+00	1.989000000385103273e+33	5.342920825483800659e+11	3.237598835135397949e+11	2.755524642000000690e-01	6.962331982000000000e+10	8.408653393999999529e-11	4.885803527000000031e+03	1.232560230000000047e+04	3.807019624000000177e-08	7.415552145999999567e-01	3.846000088000000017e+33	6.611088469999999717e-02	0.000000000000000000e+00	1.650272654999999977e+00	3.926993355999999769e-01	1.004567698000000009e+00	1.695556980999999940e+08	8.908447283000000549e-01	2.258100107000000207e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.428974394999999925e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000339850282054410e+00	1.989000000381613668e+33	5.344691070849494629e+11	3.239526012996387939e+11	2.755524642000000690e-01	6.962268332000000000e+10	8.332461122999999481e-11	4.888818686999999954e+03	1.300747540999999910e+04	4.015240303000000173e-08	7.415552145999999567e-01	3.846000088000000017e+33	6.926831862000000506e-02	0.000000000000000000e+00	1.649837368000000026e+00	3.924923207000000080e-01	1.004715137999999897e+00	1.696662370000000000e+08	8.908447283000000549e-01	2.249244974000000184e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.365324483999999985e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000330660067774602e+00	1.989000000377915096e+33	5.346730125391281128e+11	3.241669222527568970e+11	2.755524642000000690e-01	6.962204369000000000e+10	8.251699998999999697e-11	4.892161105999999563e+03	1.373023941999999988e+04	4.235546096000000310e-08	7.415552145999999567e-01	3.846000088000000017e+33	7.259103663999999512e-02	0.000000000000000000e+00	1.649375602000000107e+00	3.922734620000000172e-01	1.004870595999999949e+00	1.697833306999999881e+08	8.908447283000000549e-01	2.239500183999999990e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.301361580999999866e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000321427898887450e+00	1.989000000373994875e+33	5.349155936044085083e+11	3.244051454279629517e+11	2.755524642000000690e-01	6.962140114000000000e+10	8.166112599000000307e-11	4.895865525999999591e+03	1.449619822999999997e+04	4.468547566000000119e-08	7.415552145999999567e-01	3.846000088000000017e+33	7.608740478000000640e-02	0.000000000000000000e+00	1.648912173999999897e+00	3.920522862999999969e-01	1.005031747999999947e+00	1.699024846999999881e+08	8.908447283000000549e-01	2.228835128000000168e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.237106239000000060e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000312156217955106e+00	1.989000000369841763e+33	5.351957131961671753e+11	3.246698197633394165e+11	2.755524642000000690e-01	6.962075584000000000e+10	8.075427055000000373e-11	4.899970202000000427e+03	1.530778507999999965e+04	4.714877746000000172e-08	7.415552145999999567e-01	3.846000088000000017e+33	7.976635392000000491e-02	0.000000000000000000e+00	1.648430746000000058e+00	3.918227058000000040e-01	1.005199543000000029e+00	1.700265104000000060e+08	8.908447283000000549e-01	2.217127401000000191e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.172576792000000179e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
1.000302847611221013e+00	1.989000000365441927e+33	5.355180634390072021e+11	3.249637451234976807e+11	2.755524642000000690e-01	6.962010797000000000e+10	7.979356398999999932e-11	4.904517216999999619e+03	1.616756832000000031e+04	4.975191406000000247e-08	7.415552145999999567e-01	3.846000088000000017e+33	8.363743257000000320e-02	0.000000000000000000e+00	1.647931720000000100e+00	3.915850323000000244e-01	1.005373472000000046e+00	1.701552095000000000e+08	8.908447283000000549e-01	2.204282219000000168e+03	0.000000000000000000e+00	1.710767880000000143e-02	-2.107789491000000015e+07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.998019107999999794e-03	8.816784423000000731e-03
